Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,NO,NO2,NOx,O3,PM25
14.2,6.6,60.0,21.0,41.0,16.1,100.81,,0,7,8,38,6
13.8,5.7,58.0,21.0,45.0,16.1,100.75,,0,7,8,37,6
13.6,7.0,64.0,21.0,37.0,16.1,100.67,,0,8,8,36,6
13.8,6.8,62.0,22.0,34.0,16.1,100.62,,0,8,8,37,7
13.7,6.3,61.0,22.0,32.0,16.1,100.59,,0,9,9,36,6
13.3,7.1,66.0,22.0,22.0,16.1,100.67,,1,10,10,35,6
14.3,6.4,59.0,23.0,24.0,16.1,100.64,,0,8,8,36,6
13.8,7.4,65.0,24.0,24.0,16.1,100.67,,1,10,10,33,6
14.6,7.0,60.0,24.0,18.0,16.1,100.71,,0,7,7,35,6
13.4,7.9,69.0,21.0,21.0,16.1,100.71,,0,8,8,33,6
12.6,8.2,74.0,24.0,18.0,16.1,100.72,,0,8,8,31,6
12.7,7.5,70.0,23.0,17.0,16.1,100.67,,1,9,10,29,6
13.4,7.0,65.0,24.0,13.0,16.1,100.72,,0,10,11,27,6
13.5,6.3,61.0,24.0,17.0,16.1,100.77,,0,12,12,25,6
13.3,6.6,64.0,23.0,17.0,16.1,100.83,,1,17,18,21,7
12.0,8.3,78.0,25.0,21.0,16.1,100.87,,3,22,25,15,7
11.9,8.3,78.0,24.0,13.0,16.1,100.94,,7,27,34,9,6
12.8,6.9,67.0,26.0,9.0,9.7,100.95,,6,22,28,13,6
13.1,6.8,65.0,25.0,13.0,16.1,100.96,,5,19,24,17,7
12.9,7.3,68.0,22.0,9.0,16.1,100.96,,3,19,22,17,7
13.8,8.3,69.0,24.0,15.0,16.1,100.93,,2,16,19,23,7
14.6,8.0,64.0,23.0,18.0,16.1,100.9,,2,17,20,24,7
13.9,9.4,74.0,22.0,11.0,16.1,100.89,,3,20,22,23,6
16.7,9.2,61.0,27.0,15.0,16.1,100.91,,1,18,19,24,3
15.8,10.3,69.0,29.0,15.0,16.1,100.99,,1,20,21,19,4
15.4,9.7,69.0,30.0,11.0,16.1,101.06,,1,20,21,18,6
15.2,9.4,68.0,29.0,9.0,16.1,101.13,,1,23,23,16,9
15.2,9.1,67.0,33.0,9.0,16.1,101.19,,1,23,24,14,11
12.8,10.1,84.0,20.0,8.0,16.1,101.23,,1,25,26,11,11
12.2,10.3,88.0,22.0,5.0,16.1,101.24,,7,36,43,2,13
12.3,10.4,88.0,14.0,5.0,16.1,101.26,,4,34,38,3,13
12.9,10.1,83.0,,4.0,16.1,101.27,,1,27,28,8,13
12.1,10.7,91.0,17.0,5.0,16.1,101.29,,1,20,21,13,11
12.8,10.6,86.0,,0.0,16.1,101.34,,6,32,38,1,12
11.8,10.6,92.0,5.0,5.0,12.9,101.35,,2,28,30,6,14
12.4,9.8,84.0,8.0,9.0,16.1,101.37,,2,23,25,9,12
12.6,9.5,81.0,8.0,13.0,16.1,101.39,,1,16,17,14,10
10.8,8.1,83.0,6.0,30.0,16.1,101.47,,2,8,10,16,8
10.1,6.2,77.0,7.0,30.0,16.1,101.5,,3,11,14,12,9
10.1,6.2,77.0,7.0,26.0,16.1,101.52,,4,14,18,11,10
9.9,5.7,75.0,7.0,28.0,16.1,101.62,,4,12,17,13,9
9.7,4.8,71.0,6.0,32.0,16.1,101.63,,3,10,13,19,9
9.2,5.3,76.0,7.0,32.0,16.1,101.63,,3,12,15,18,8
8.6,4.4,75.0,7.0,34.0,16.1,101.57,,4,11,15,20,7
9.2,4.5,72.0,6.0,32.0,16.1,101.51,,3,10,14,21,7
9.7,5.4,74.0,6.0,32.0,16.1,101.43,,3,11,14,20,6
9.6,5.9,78.0,7.0,30.0,16.1,101.37,,2,10,12,21,5
10.1,6.9,80.0,6.0,24.0,16.1,101.35,,2,10,12,20,4
9.8,7.1,83.0,7.0,28.0,16.1,101.3,,2,12,14,19,4
9.6,7.2,85.0,7.0,26.0,16.1,101.25,,2,14,16,16,6
10.1,8.6,90.0,7.0,22.0,16.1,101.18,,1,14,16,15,5
10.8,9.4,91.0,7.0,21.0,16.1,101.15,,1,15,16,14,5
11.4,10.5,94.0,7.0,17.0,12.9,101.03,,1,19,20,11,4
11.9,10.7,92.0,8.0,11.0,12.9,100.93,,2,23,25,8,6
11.4,10.3,93.0,8.0,11.0,12.9,100.83,,1,21,22,14,8
11.9,10.7,92.0,8.0,8.0,16.1,100.82,,0,12,12,29,10
10.9,10.0,94.0,9.0,11.0,11.3,100.69,,0,9,10,34,9
10.5,9.4,93.0,,4.0,16.1,100.64,,0,8,9,34,9
12.7,10.7,87.0,26.0,9.0,16.1,100.56,,0,16,17,24,11
12.8,10.4,85.0,27.0,18.0,16.1,100.53,,1,15,15,28,11
12.3,10.1,86.0,25.0,11.0,16.1,100.58,,1,12,13,31,11
12.3,10.2,87.0,26.0,15.0,16.1,100.62,,0,13,13,28,12
12.5,10.4,87.0,26.0,17.0,16.1,100.7,,1,25,27,13,13
15.2,11.3,77.0,30.0,18.0,16.1,100.8,,2,15,17,14,9
13.7,9.3,75.0,30.0,18.0,16.1,100.95,,3,12,15,16,8
14.0,7.6,65.0,28.0,21.0,16.1,101.04,,2,7,9,22,8
,,,,,,,,2,6,8,24,8
14.7,5.8,55.0,31.0,32.0,16.1,101.05,,2,5,6,27,7
15.3,6.0,54.0,28.0,32.0,16.1,101.11,,1,4,6,28,7
15.8,5.3,49.0,27.0,30.0,16.1,101.07,,1,4,5,31,6
16.2,5.8,50.0,26.0,30.0,16.1,101.07,,1,4,5,31,5
16.2,4.4,45.0,27.0,26.0,16.1,101.08,,1,4,5,31,5
15.9,3.4,43.0,29.0,26.0,16.1,101.14,,1,5,6,30,5
14.4,2.6,45.0,29.0,32.0,16.1,101.23,,0,7,7,28,6
12.8,2.6,50.0,29.0,28.0,16.1,101.36,,0,9,10,24,6
11.3,2.6,55.0,28.0,18.0,16.1,101.46,,0,12,13,19,6
10.7,3.1,59.0,29.0,17.0,16.1,101.48,,0,11,12,18,6
9.9,3.6,65.0,28.0,15.0,16.1,101.54,,0,11,12,16,6
9.5,3.5,66.0,30.0,13.0,16.1,101.61,,0,10,11,14,5
9.0,3.7,69.0,30.0,11.0,16.1,101.63,,1,8,9,16,4
8.6,2.2,64.0,3.0,17.0,16.1,101.7,,0,4,5,27,5
6.5,-1.0,59.0,3.0,9.0,16.1,101.78,,0,4,4,29,6
5.2,-2.3,58.0,5.0,15.0,16.1,101.86,,0,5,6,28,6
4.6,-2.6,60.0,7.0,15.0,16.1,101.9,,0,7,8,26,6
4.2,-2.2,63.0,4.0,8.0,16.1,101.91,,0,8,9,24,5
3.9,-2.0,66.0,30.0,9.0,16.1,101.97,,2,19,22,12,6
3.2,-1.6,71.0,31.0,13.0,16.1,101.96,,15,31,47,1,6
3.3,-1.6,70.0,3.0,5.0,16.1,101.99,,15,29,44,5,6
4.2,-2.0,64.0,6.0,15.0,16.1,102.06,,8,22,29,13,5
5.2,-2.3,58.0,5.0,13.0,16.1,102.06,,5,15,20,21,5
6.0,-0.8,62.0,22.0,9.0,16.1,102.1,,6,15,21,22,4
6.9,-0.3,60.0,13.0,11.0,16.1,102.05,,7,15,22,22,4
6.8,-2.5,52.0,13.0,13.0,16.1,102.01,,6,15,21,25,4
7.3,-1.5,54.0,13.0,11.0,16.1,101.96,,4,13,17,27,4
7.3,-0.3,58.0,13.0,11.0,16.1,101.93,,4,15,20,25,4
7.7,-0.7,55.0,10.0,8.0,16.1,101.89,,4,18,22,24,4
7.7,0.4,60.0,8.0,11.0,16.1,101.85,,2,17,19,28,5
7.3,0.4,61.0,8.0,13.0,16.1,101.8,,1,14,15,29,6
6.6,2.7,76.0,7.0,18.0,16.1,101.75,,1,17,18,23,6
7.0,2.3,72.0,6.0,18.0,16.1,101.75,,1,12,13,27,6
7.4,2.5,71.0,7.0,24.0,16.1,101.71,,1,11,11,27,6
8.0,4.1,76.0,7.0,22.0,16.1,101.7,,1,9,9,30,5
8.3,4.2,75.0,8.0,18.0,16.1,101.66,,0,7,7,34,4
8.2,3.5,72.0,10.0,22.0,16.1,101.58,,0,6,6,31,4
7.9,3.6,74.0,9.0,21.0,16.1,101.53,,1,6,6,27,4
7.9,3.4,73.0,9.0,24.0,16.1,101.34,,1,5,6,29,5
8.2,3.9,74.0,8.0,24.0,16.1,101.29,,0,5,6,29,5
8.2,4.4,77.0,7.0,24.0,16.1,101.25,,1,6,7,28,5
8.4,4.5,77.0,6.0,28.0,16.1,101.14,,0,6,6,29,5
8.5,4.8,78.0,6.0,26.0,16.1,101.09,,0,7,7,27,4
8.7,5.4,80.0,7.0,26.0,16.1,100.95,,1,11,12,22,4
9.2,4.7,73.0,10.0,9.0,16.1,101.03,,1,16,17,17,4
9.5,5.7,77.0,7.0,17.0,16.1,100.96,,3,18,21,15,5
10.1,6.4,78.0,6.0,17.0,16.1,100.86,,3,14,17,19,5
10.6,6.3,75.0,7.0,9.0,16.1,100.86,,3,16,19,18,5
10.3,7.5,83.0,7.0,13.0,16.1,100.77,,3,18,22,16,5
10.4,8.1,85.0,7.0,11.0,16.1,100.72,,3,18,21,17,5
10.2,7.5,83.0,9.0,17.0,8.1,100.61,,2,16,18,19,3
10.2,8.6,89.0,7.0,18.0,16.1,100.45,,2,17,18,18,3
10.3,8.9,91.0,7.0,18.0,16.1,100.42,,1,18,20,17,3
10.3,9.4,94.0,7.0,17.0,16.1,100.31,,1,15,16,20,3
10.7,9.9,95.0,8.0,18.0,12.9,100.18,,1,14,15,21,4
10.5,9.9,96.0,7.0,24.0,14.5,100.1,,1,15,16,20,5
11.5,10.7,95.0,8.0,15.0,16.1,100.01,,1,11,12,26,4
13.7,12.1,90.0,20.0,5.0,16.1,99.89,,0,6,7,31,4
13.0,11.7,92.0,21.0,22.0,11.3,99.87,,0,5,5,30,4
13.8,13.3,97.0,20.0,37.0,4.8,99.81,,0,7,7,25,3
12.7,11.9,95.0,21.0,26.0,16.1,99.88,,0,8,8,22,3
13.0,12.5,97.0,23.0,28.0,16.1,99.88,,1,8,8,17,3
13.8,11.0,83.0,29.0,28.0,16.1,100.02,,0,3,3,19,4
12.1,8.5,78.0,29.0,34.0,16.1,100.24,,0,2,3,20,7
11.5,7.0,74.0,28.0,30.0,16.1,100.38,,9999,9999,9999,9999,7
11.0,6.7,75.0,27.0,22.0,16.1,100.45,,0,3,4,19,7
10.1,6.3,77.0,29.0,24.0,16.1,100.56,,0,4,4,17,6
9.9,6.5,79.0,27.0,22.0,16.1,100.72,,0,4,4,17,6
9.5,6.7,83.0,31.0,18.0,6.4,100.88,,0,5,5,19,5
9.2,6.8,85.0,28.0,17.0,16.1,101.04,,1,6,7,18,5
10.1,4.6,69.0,30.0,17.0,16.1,101.18,,1,4,5,20,6
10.6,4.0,63.0,31.0,21.0,16.1,101.26,,1,3,4,22,5
12.0,2.7,53.0,31.0,21.0,16.1,101.32,,1,3,3,25,5
12.3,1.4,47.0,33.0,18.0,16.1,101.37,,1,2,3,24,4
13.4,2.8,49.0,29.0,30.0,16.1,101.35,,1,3,3,25,4
14.2,3.7,49.0,28.0,24.0,16.1,101.37,,1,3,3,26,4
13.6,2.3,46.0,31.0,22.0,16.1,101.41,,1,4,5,25,3
13.8,1.4,43.0,33.0,18.0,16.1,101.47,,0,5,6,24,4
12.9,2.3,48.0,33.0,15.0,16.1,101.54,,0,7,8,18,5
11.0,4.0,62.0,32.0,15.0,16.1,101.67,,1,10,11,11,5
9.9,4.8,70.0,31.0,11.0,16.1,101.79,,1,11,12,9,6
9.0,4.9,75.0,32.0,9.0,16.1,101.88,,1,11,12,8,5
8.5,4.7,77.0,33.0,9.0,16.1,101.94,,1,11,12,9,5
8.2,3.3,71.0,34.0,9.0,16.1,101.94,,1,9,10,12,4
7.8,2.8,71.0,33.0,9.0,16.1,101.97,,1,14,15,8,4
7.1,3.2,76.0,32.0,8.0,16.1,101.99,,1,11,12,11,4
7.3,2.6,72.0,3.0,11.0,16.1,102.07,,2,14,16,7,5
6.0,2.4,77.0,7.0,15.0,16.1,102.1,,2,13,14,7,4
5.3,1.8,78.0,7.0,11.0,16.1,102.16,,2,12,13,8,4
6.5,1.9,72.0,7.0,8.0,16.1,102.21,,1,12,13,8,4
6.2,2.3,76.0,7.0,8.0,16.1,102.26,,4,14,18,6,3
6.2,2.3,76.0,6.0,15.0,16.1,102.26,,23,22,45,1,4
5.7,1.9,76.0,6.0,17.0,16.1,102.32,,38,24,62,1,5
6.6,2.0,72.0,6.0,11.0,16.1,102.4,,22,20,43,3,5
8.1,3.1,71.0,7.0,13.0,16.1,102.41,,11,14,25,10,5
8.3,2.9,69.0,7.0,13.0,16.1,102.44,,7,10,16,15,4
8.5,3.3,70.0,7.0,13.0,16.1,102.44,,5,8,12,18,3
9.1,3.4,67.0,7.0,13.0,16.1,102.39,,5,8,13,18,3
9.7,2.4,60.0,13.0,9.0,16.1,102.33,,3,8,11,19,4
9.6,1.7,58.0,10.0,11.0,16.1,102.3,,4,10,14,18,4
9.6,2.6,62.0,10.0,11.0,16.1,102.28,,3,12,15,18,4
9.0,2.9,66.0,8.0,8.0,16.1,102.28,,1,9,10,21,4
8.4,3.2,70.0,8.0,8.0,16.1,102.28,,1,9,10,21,4
8.3,3.2,70.0,9.0,8.0,16.1,102.29,,2,17,19,13,5
7.8,4.0,77.0,7.0,9.0,16.1,102.32,,1,16,18,14,5
7.9,3.8,75.0,8.0,9.0,16.1,102.31,,2,17,19,13,5
7.7,3.4,74.0,7.0,11.0,16.1,102.31,,1,17,19,12,5
6.0,3.8,86.0,8.0,5.0,16.1,102.35,,2,20,22,9,5
7.1,3.2,76.0,13.0,9.0,16.1,102.33,,1,15,17,12,4
7.3,3.0,74.0,,4.0,16.1,102.34,,1,12,13,14,4
7.5,2.8,72.0,11.0,5.0,16.1,102.31,,3,19,22,7,5
7.4,3.3,75.0,7.0,8.0,16.1,102.28,,18,26,44,1,6
7.1,3.2,76.0,6.0,5.0,16.1,102.26,,27,27,54,0,6
7.0,2.9,75.0,6.0,13.0,16.1,102.25,,17,25,42,1,6
6.7,3.0,77.0,7.0,13.0,16.1,102.3,,10,24,34,2,5
7.7,2.6,70.0,5.0,18.0,16.1,102.3,,17,25,42,1,5
7.5,2.4,70.0,5.0,15.0,16.1,102.34,,28,27,55,1,6
8.2,3.5,72.0,6.0,22.0,16.1,102.35,,33,26,59,2,6
8.9,4.1,72.0,5.0,24.0,16.1,102.42,,6,13,19,13,4
9.1,5.2,77.0,6.0,26.0,16.1,102.44,,5,9,14,16,4
9.7,5.7,76.0,6.0,28.0,16.1,102.4,,4,8,12,18,4
10.3,5.7,73.0,6.0,32.0,16.1,102.32,,3,6,9,22,3
10.3,5.1,70.0,6.0,34.0,16.1,102.24,,3,6,9,23,4
9.9,3.6,65.0,6.0,35.0,16.1,102.14,,2,6,7,26,4
9.7,4.5,70.0,6.0,32.0,16.1,102.08,,2,7,9,24,3
8.9,4.6,74.0,6.0,34.0,16.1,102.03,,2,9,11,22,3
8.7,4.6,75.0,6.0,35.0,16.1,101.92,,1,9,10,22,3
8.9,4.4,73.0,7.0,32.0,16.1,101.91,,1,9,10,22,4
9.0,4.9,75.0,6.0,34.0,16.1,101.89,,1,7,8,23,4
9.0,4.7,74.0,6.0,34.0,16.1,101.85,,1,6,7,26,3
9.0,5.0,76.0,6.0,37.0,16.1,101.79,,1,7,8,24,3
9.2,6.4,83.0,6.0,35.0,16.1,101.69,,1,7,8,23,2
10.9,6.7,75.0,10.0,22.0,16.1,101.63,,1,8,8,22,2
10.7,6.5,75.0,9.0,18.0,16.1,101.52,,1,6,7,23,2
11.3,6.8,74.0,9.0,24.0,16.1,101.39,,1,6,7,22,2
11.1,6.9,75.0,9.0,26.0,16.1,101.29,,1,7,7,20,3
10.0,7.9,86.0,9.0,22.0,9.7,101.17,,1,8,8,18,2
9.9,8.2,89.0,9.0,26.0,12.9,101.04,,1,8,8,18,2
10.0,8.3,89.0,8.0,34.0,16.1,100.84,,1,7,8,18,2
9.8,8.6,92.0,8.0,34.0,4.8,100.74,,1,8,9,18,2
10.0,9.1,94.0,9.0,34.0,8.1,100.55,,1,8,9,20,1
9.9,9.3,96.0,7.0,37.0,4.8,100.37,,2,8,10,20,2
9.8,9.4,97.0,8.0,34.0,4.8,100.26,,2,8,10,22,2
9.8,9.2,96.0,8.0,32.0,3.2,100.11,,2,8,10,22,2
10.0,9.6,97.0,7.0,41.0,4.8,99.9,,1,8,9,23,2
10.4,10.0,97.0,7.0,35.0,9.7,99.7,,1,8,9,22,1
10.4,10.1,98.0,6.0,34.0,4.8,99.49,,1,9,11,21,1
10.8,10.7,99.0,7.0,28.0,3.2,99.34,,1,10,11,20,1
11.4,11.3,99.0,7.0,21.0,2.8,99.19,,1,11,13,19,1
11.4,11.3,99.0,7.0,15.0,11.3,99.1,,1,15,16,15,1
12.2,12.1,99.0,8.0,18.0,4.0,98.98,,1,18,20,12,2
12.1,12.0,99.0,7.0,18.0,2.8,98.91,,1,16,18,13,2
12.4,12.4,100.0,8.0,11.0,1.2,98.81,,2,14,16,14,1
12.7,12.7,100.0,6.0,8.0,1.6,98.76,,1,11,11,17,1
14.1,14.1,100.0,16.0,11.0,16.1,98.72,,0,8,9,19,1
12.2,12.2,100.0,,0.0,0.4,98.67,,0,9,9,16,2
11.0,11.0,100.0,25.0,5.0,16.1,98.62,,0,7,8,16,2
11.1,11.1,100.0,23.0,11.0,16.1,98.6,,0,5,5,18,3
11.5,10.8,95.0,22.0,26.0,16.1,98.62,,0,5,5,16,3
11.4,10.0,91.0,23.0,30.0,16.1,98.65,,0,5,6,15,6
10.1,8.8,92.0,23.0,18.0,16.1,98.67,,0,6,7,16,7
9.2,8.3,94.0,23.0,9.0,16.1,98.65,,0,7,7,16,7
10.5,9.1,91.0,20.0,18.0,16.1,98.59,,0,6,7,16,5
10.3,9.1,92.0,21.0,30.0,16.1,98.59,,1,7,8,19,5
9.0,1.1,58.0,23.0,58.0,16.1,98.7,,1,7,8,24,8
7.5,1.7,67.0,23.0,58.0,16.1,98.9,,2,7,9,23,11
7.5,0.3,60.0,24.0,48.0,16.1,99.0,,4,7,11,22,10
8.3,-0.9,52.0,24.0,45.0,16.1,99.01,,3,7,10,24,8
8.8,-0.6,52.0,23.0,39.0,16.1,99.02,,3,7,9,24,6
9.1,-1.5,47.0,24.0,50.0,16.1,99.04,,2,7,9,23,6
8.8,-0.1,54.0,24.0,43.0,16.1,99.05,,3,7,10,19,6
8.3,0.8,59.0,23.0,41.0,16.1,99.1,,3,8,11,16,5
8.2,0.5,58.0,24.0,46.0,16.1,99.14,,3,9,12,15,5
8.0,1.1,62.0,24.0,41.0,16.1,99.24,,2,8,10,15,6
7.8,1.5,64.0,23.0,43.0,16.1,99.31,,2,10,12,12,7
8.0,2.7,69.0,24.0,39.0,16.1,99.35,,3,10,13,10,7
8.1,3.0,70.0,24.0,50.0,16.1,99.42,,3,10,12,10,7
8.1,3.5,73.0,24.0,37.0,16.1,99.5,,4,10,14,9,7
7.9,3.7,75.0,24.0,41.0,16.1,99.55,,4,10,14,8,6
8.1,4.5,78.0,24.0,35.0,16.1,99.59,,4,10,14,7,6
8.3,4.7,78.0,25.0,35.0,16.1,99.66,,2,8,10,9,5
8.2,5.3,82.0,27.0,22.0,14.5,99.74,,0,6,6,15,4
8.1,4.0,75.0,28.0,34.0,16.1,99.84,,1,5,6,17,3
7.3,3.2,75.0,33.0,21.0,16.1,100.0,,0,5,5,18,3
6.6,2.1,73.0,31.0,21.0,16.1,100.12,,0,5,6,18,3
5.5,1.2,74.0,28.0,11.0,16.1,100.25,,0,8,9,16,3
5.0,1.0,75.0,27.0,13.0,16.1,100.4,,1,14,15,10,3
4.7,1.2,78.0,28.0,9.0,16.1,100.53,,3,20,23,5,3
5.5,1.3,74.0,28.0,15.0,16.1,100.65,,5,19,24,6,3
5.5,1.7,76.0,27.0,9.0,16.1,100.77,,5,15,20,13,4
5.9,1.0,71.0,35.0,11.0,16.1,100.87,,4,10,14,18,5
6.3,1.8,73.0,25.0,11.0,16.1,100.93,,3,8,11,20,4
7.4,1.0,64.0,32.0,15.0,16.1,100.99,,2,8,10,22,4
8.1,-0.2,56.0,33.0,15.0,16.1,100.95,,3,9,13,21,4
8.3,1.5,62.0,,4.0,16.1,100.95,,2,7,8,26,3
8.0,1.5,64.0,17.0,13.0,16.1,100.93,,3,9,12,23,3
8.2,2.5,67.0,17.0,13.0,16.1,100.97,,2,11,13,22,4
8.2,1.9,65.0,18.0,9.0,16.1,100.99,,1,13,14,21,4
7.9,2.8,70.0,12.0,5.0,16.1,100.97,,0,15,15,18,5
8.5,-0.6,53.0,29.0,15.0,16.1,101.1,,1,22,23,11,6
7.6,-0.2,58.0,29.0,15.0,16.1,101.13,,2,26,27,6,6
7.0,0.0,61.0,31.0,9.0,16.1,101.15,,1,22,23,11,6
6.9,0.3,63.0,,4.0,16.1,101.03,,1,20,22,12,6
5.9,0.7,69.0,31.0,8.0,16.1,101.16,,2,25,27,7,6
3.2,0.8,84.0,,4.0,14.5,101.14,,3,26,28,8,6
3.8,0.5,79.0,9.0,5.0,16.1,101.12,,6,30,35,4,6
3.2,1.4,88.0,,0.0,16.1,101.18,,32,33,66,1,6
3.2,1.3,87.0,32.0,4.0,16.1,101.21,,34,34,67,0,7
4.1,1.0,80.0,31.0,5.0,16.1,101.18,,49,33,82,0,7
4.5,1.2,79.0,30.0,5.0,16.1,101.21,,58,34,92,0,7
4.1,2.3,88.0,,0.0,14.5,101.18,,43,34,77,0,7
5.2,2.1,81.0,,0.0,16.1,101.2,,53,33,86,0,7
5.5,2.5,81.0,,0.0,16.1,101.21,,48,32,79,0,7
6.1,3.1,81.0,,0.0,16.1,101.2,,57,31,88,1,10
6.5,4.5,87.0,8.0,8.0,16.1,101.19,,33,29,62,1,11
7.6,4.5,81.0,9.0,5.0,16.1,101.04,,10,21,32,10,9
8.9,5.1,77.0,12.0,8.0,16.1,101.05,,8,18,26,12,9
9.2,5.6,78.0,,4.0,16.1,100.99,,8,17,24,11,8
9.3,6.4,82.0,6.0,9.0,16.1,100.9,,7,16,22,12,8
10.1,6.7,79.0,11.0,11.0,16.1,100.76,,5,18,23,13,7
10.2,5.5,72.0,15.0,11.0,16.1,100.73,,2,13,15,19,8
10.2,5.1,71.0,14.0,13.0,16.1,100.68,,1,14,16,19,8
9.8,4.7,71.0,12.0,8.0,16.1,100.58,,1,11,12,22,9
9.5,6.0,79.0,9.0,8.0,16.1,100.56,,1,13,13,21,9
9.9,5.0,71.0,10.0,9.0,16.1,100.49,,1,13,13,20,9
9.8,5.2,73.0,10.0,13.0,16.1,100.37,,1,11,12,21,9
10.1,5.5,73.0,11.0,15.0,16.1,100.23,,1,10,11,21,9
10.1,5.6,74.0,11.0,17.0,16.1,100.14,,1,9,10,22,8
9.4,6.1,80.0,11.0,15.0,16.1,100.01,,1,9,10,21,9
8.8,6.1,83.0,11.0,13.0,16.1,99.86,,1,9,10,19,9
9.1,6.9,86.0,13.0,15.0,16.1,99.73,,1,11,12,16,7
9.4,9.4,100.0,15.0,11.0,9.7,99.59,,0,6,7,24,3
10.1,,,19.0,22.0,16.1,99.52,,9999,9999,9999,9999,2
10.4,10.4,100.0,21.0,26.0,16.1,99.44,,0,5,5,26,3
10.2,,,22.0,26.0,16.1,99.43,,0,7,7,20,3
10.0,,,22.0,22.0,16.1,99.44,,0,8,8,19,3
10.1,10.1,100.0,24.0,15.0,16.1,99.51,,1,9,10,18,3
10.8,10.4,97.0,23.0,22.0,16.1,99.58,,1,5,6,21,5
12.5,8.7,78.0,24.0,30.0,16.1,99.61,,3,7,10,23,7
12.6,8.0,74.0,23.0,24.0,16.1,99.61,,2,6,8,26,8
13.1,7.2,67.0,24.0,41.0,16.1,99.7,,1,6,7,26,9
14.4,6.2,58.0,26.0,41.0,16.1,99.67,,1,4,6,30,8
15.0,4.7,50.0,27.0,46.0,16.1,99.72,,1,3,4,32,7
15.6,6.1,53.0,26.0,37.0,16.1,99.86,,1,3,4,32,6
15.2,4.6,49.0,27.0,46.0,16.1,99.91,,0,3,4,31,6
14.7,5.5,54.0,27.0,37.0,16.1,100.07,,0,5,5,27,6
14.2,5.4,55.0,28.0,26.0,16.1,100.13,,0,7,7,24,7
13.4,6.2,61.0,27.0,18.0,16.1,100.27,,0,8,8,22,8
11.3,7.1,75.0,26.0,18.0,16.1,100.37,,0,9,9,20,8
11.6,6.8,72.0,28.0,15.0,16.1,100.43,,0,11,11,17,8
11.6,6.1,69.0,29.0,18.0,16.1,100.47,,1,13,14,13,7
11.3,5.7,68.0,29.0,17.0,16.1,100.54,,1,13,13,12,6
9.5,5.8,77.0,26.0,13.0,16.1,100.58,,1,16,16,8,7
8.6,6.6,87.0,24.0,15.0,16.1,100.61,,3,21,24,3,8
8.1,7.9,99.0,24.0,15.0,16.1,100.63,,3,21,24,3,9
7.7,7.4,98.0,25.0,11.0,16.1,100.69,,4,22,26,1,9
7.2,6.8,97.0,25.0,13.0,16.1,100.74,,9,21,30,2,9
6.9,6.8,99.0,25.0,11.0,16.1,100.81,,4,21,25,1,9
6.8,6.7,99.0,24.0,8.0,16.1,100.85,,11,23,33,0,8
6.7,6.7,100.0,24.0,5.0,16.1,100.91,,10,23,33,1,7
6.7,6.7,100.0,25.0,8.0,16.1,100.98,,33,25,58,1,7
8.0,5.4,84.0,29.0,8.0,16.1,101.03,,54,27,82,1,10
9.0,6.1,82.0,24.0,8.0,16.1,101.02,,34,25,59,4,9
10.2,6.2,76.0,21.0,8.0,16.1,101.01,,16,20,37,10,7
11.5,6.2,70.0,18.0,11.0,16.1,100.99,,8,13,21,18,5
12.1,5.6,64.0,17.0,13.0,16.1,100.96,,5,10,16,20,5
11.9,6.3,68.0,18.0,11.0,16.1,100.93,,3,9,12,21,5
13.1,5.5,60.0,15.0,9.0,16.1,100.86,,3,11,14,23,5
12.7,5.8,63.0,6.0,9.0,16.1,100.83,,7,21,28,15,6
12.0,7.1,72.0,9.0,8.0,16.1,100.82,,6,26,32,8,6
10.2,7.5,83.0,8.0,9.0,16.1,100.83,,4,25,29,8,5
10.5,7.6,82.0,13.0,13.0,16.1,100.9,,2,19,20,14,3
11.4,7.4,76.0,16.0,13.0,16.1,100.9,,3,22,25,10,4
9.7,8.0,89.0,7.0,9.0,16.1,100.86,,5,29,34,4,4
10.1,8.2,88.0,8.0,5.0,16.1,100.86,,2,24,26,9,5
10.7,7.4,80.0,15.0,8.0,16.1,100.84,,1,15,16,18,6
10.0,7.6,85.0,19.0,5.0,16.1,100.81,,0,15,15,19,8
9.2,7.4,89.0,28.0,8.0,16.1,100.78,,0,13,14,20,7
9.5,7.0,84.0,31.0,8.0,16.1,100.82,,1,20,21,14,6
10.5,6.9,78.0,28.0,8.0,16.1,100.85,,1,17,18,19,7
11.5,6.7,72.0,27.0,5.0,16.1,100.86,,0,11,11,25,8
9.7,7.0,83.0,18.0,9.0,16.1,100.88,,0,11,11,22,8
9.9,7.8,86.0,21.0,17.0,16.1,100.91,,0,14,14,18,8
9.3,9.0,98.0,24.0,9.0,16.1,100.96,,2,23,25,8,8
9.1,8.3,95.0,22.0,5.0,16.1,101.05,,10,30,40,4,9
10.3,10.0,98.0,,4.0,16.1,101.09,,22,32,55,3,10
12.1,9.1,82.0,21.0,8.0,16.1,101.17,,18,29,46,8,11
13.4,9.2,76.0,22.0,11.0,16.1,101.19,,11,23,33,15,9
15.1,9.2,67.0,18.0,11.0,16.1,101.24,,8,19,26,20,9
15.8,9.3,65.0,18.0,13.0,16.1,101.23,,12,25,37,16,11
