Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,NO,NO2,NOx,O3,PM25
4.8,2.2,83.0,7.0,9.0,16.1,100.95,,2,18,20,13,8
4.9,2.6,85.0,7.0,13.0,16.1,100.94,,2,18,20,12,7
5.1,2.8,85.0,8.0,13.0,16.1,100.93,,2,17,18,12,6
5.0,3.0,87.0,7.0,13.0,16.1,100.86,,3,22,24,8,7
5.3,3.5,88.0,15.0,13.0,16.1,100.81,,2,20,22,9,10
5.2,3.2,87.0,15.0,13.0,16.1,100.83,,4,19,23,9,13
5.1,2.8,85.0,11.0,11.0,16.1,100.79,,11,26,38,4,12
4.8,2.8,87.0,11.0,11.0,16.1,100.82,,16,26,42,5,9
5.9,2.8,80.0,10.0,13.0,16.1,100.83,,8,17,24,12,8
6.3,2.4,76.0,9.0,15.0,16.1,100.77,,9,15,24,15,13
6.9,3.3,78.0,9.0,13.0,16.1,100.7,,7,14,21,17,13
6.6,2.9,77.0,7.0,17.0,16.1,100.64,,7,13,19,17,11
6.8,3.1,77.0,7.0,30.0,16.1,100.46,,5,11,16,20,10
6.4,3.4,81.0,8.0,24.0,16.1,100.39,,5,13,18,18,9
7.1,3.7,79.0,6.0,18.0,16.1,100.45,,6,18,23,15,8
6.7,3.3,79.0,7.0,26.0,16.1,100.36,,5,18,23,15,8
6.5,4.2,85.0,6.0,32.0,16.1,100.29,,2,13,15,20,7
6.7,4.7,87.0,7.0,26.0,16.1,100.26,,2,13,15,20,7
7.2,5.0,86.0,6.0,22.0,16.1,100.25,,2,16,18,18,6
7.1,4.9,86.0,7.0,24.0,16.1,100.19,,2,12,13,21,6
6.3,4.8,90.0,6.0,32.0,16.1,100.1,,2,11,13,21,7
6.8,4.5,85.0,6.0,35.0,16.1,99.91,,2,10,12,21,6
6.2,4.7,90.0,6.0,28.0,16.1,100.06,,2,12,14,18,6
6.3,5.0,91.0,6.0,37.0,12.9,99.8,,1,9,11,22,5
7.4,3.1,74.0,6.0,30.0,16.1,99.65,,1,10,11,23,7
7.4,3.5,76.0,9.0,17.0,16.1,99.69,,1,12,13,21,11
7.2,3.9,79.0,9.0,15.0,9.7,99.68,,1,13,14,20,9
7.0,4.8,86.0,8.0,15.0,16.1,99.5,,1,15,16,18,7
7.8,5.1,83.0,8.0,18.0,16.1,99.43,,1,13,14,20,8
8.2,5.5,83.0,8.0,18.0,16.1,99.43,,3,17,19,16,10
7.1,5.9,92.0,6.0,18.0,16.1,99.41,,14,31,44,5,9
7.8,6.3,90.0,8.0,9.0,16.1,99.46,,6,23,28,14,8
9.4,7.0,85.0,17.0,5.0,16.1,99.48,,1,12,14,23,7
8.9,7.0,88.0,20.0,15.0,16.1,99.54,,1,12,14,23,7
9.0,7.1,88.0,25.0,8.0,16.1,99.51,,2,14,16,22,8
9.1,7.1,87.0,22.0,9.0,16.1,99.51,,3,15,18,22,9
9.3,7.4,88.0,21.0,15.0,16.1,99.52,,3,15,18,22,10
9.2,7.3,88.0,20.0,11.0,16.1,99.54,,4,16,20,21,12
9.3,7.1,86.0,19.0,13.0,16.1,99.6,,2,15,17,22,12
8.5,6.5,87.0,20.0,15.0,16.1,99.68,,2,19,20,19,13
8.1,6.1,87.0,,4.0,16.1,99.75,,0,16,16,21,13
8.4,6.2,86.0,25.0,9.0,16.1,99.86,,1,17,17,19,13
7.0,5.6,91.0,26.0,9.0,16.1,99.9,,3,29,32,7,13
6.5,5.5,93.0,23.0,8.0,16.1,99.98,,3,30,33,6,14
6.7,5.8,94.0,28.0,5.0,16.1,99.99,,1,24,25,10,15
6.9,6.3,96.0,,4.0,11.3,99.99,,4,29,33,5,17
6.7,6.4,98.0,,0.0,8.1,100.0,,1,18,19,15,12
6.6,5.7,94.0,28.0,4.0,16.1,100.0,,1,22,23,12,11
5.4,4.7,95.0,,0.0,4.8,99.97,,12,25,37,10,12
5.8,5.4,97.0,7.0,9.0,8.1,99.98,,14,32,46,2,8
6.8,6.2,96.0,7.0,17.0,9.7,99.9,,3,22,25,9,10
6.8,6.2,96.0,7.0,22.0,4.8,99.84,,3,19,21,10,12
7.0,6.4,96.0,7.0,22.0,6.4,99.74,,2,16,18,13,10
7.9,6.8,93.0,6.0,24.0,16.1,99.69,,3,18,21,12,9
8.0,6.6,91.0,7.0,22.0,16.1,99.69,,9,26,35,7,7
8.9,6.7,86.0,8.0,9.0,16.1,99.65,,19,30,49,4,5
8.9,7.0,88.0,8.0,17.0,16.1,99.59,,16,25,41,7,4
9.5,7.3,86.0,7.0,18.0,16.1,99.52,,15,27,42,6,4
10.4,7.7,83.0,8.0,11.0,16.1,99.47,,25,30,55,5,5
10.1,8.2,88.0,8.0,15.0,16.1,99.34,,15,26,41,9,5
10.4,7.8,84.0,8.0,17.0,16.1,99.28,,10,24,34,11,6
10.3,7.6,83.0,8.0,18.0,16.1,99.16,,6,22,28,13,7
9.9,7.3,84.0,9.0,13.0,16.1,99.09,,12,31,44,7,8
9.4,7.7,89.0,9.0,11.0,16.1,99.08,,25,40,65,2,8
9.5,8.3,92.0,,4.0,16.1,99.04,,13,35,49,7,7
9.3,8.4,94.0,8.0,8.0,16.1,98.97,,4,27,31,13,6
9.0,8.4,96.0,8.0,9.0,11.3,98.93,,2,19,21,17,12
8.9,8.5,97.0,11.0,5.0,4.8,98.8,,3,25,28,9,15
7.4,7.1,98.0,25.0,11.0,2.0,98.81,,2,20,21,17,10
8.6,7.9,95.0,26.0,15.0,16.1,98.76,,1,16,18,23,9
7.7,7.3,97.0,26.0,13.0,12.9,98.77,,1,16,17,22,9
9.3,7.4,88.0,27.0,18.0,16.1,98.85,,1,14,15,24,7
8.0,6.2,88.0,26.0,18.0,16.1,98.88,,2,11,13,21,11
7.4,3.1,74.0,26.0,39.0,16.1,98.95,,1,6,8,17,13
6.2,2.1,75.0,26.0,30.0,16.1,99.08,,1,7,8,15,12
5.6,1.9,77.0,25.0,32.0,16.1,99.13,,2,9,10,13,12
6.2,1.7,73.0,26.0,39.0,16.1,99.18,,3,9,12,12,10
5.8,2.7,80.0,24.0,30.0,16.1,99.26,,3,10,13,9,7
5.5,1.8,77.0,24.0,24.0,16.1,99.32,,5,14,19,9,5
5.3,1.6,77.0,23.0,34.0,16.1,99.34,,6,14,20,7,5
5.2,1.3,76.0,24.0,39.0,16.1,99.38,,8,13,21,6,6
5.1,1.0,75.0,24.0,41.0,16.1,99.41,,9,10,19,7,5
5.7,0.9,71.0,25.0,37.0,16.1,99.41,,7,8,15,9,4
6.2,0.8,68.0,25.0,37.0,16.1,99.4,,7,9,16,8,5
5.8,1.2,72.0,24.0,37.0,16.1,99.42,,7,9,16,8,6
6.0,1.0,70.0,25.0,37.0,16.1,99.45,,5,8,14,8,6
6.0,0.6,68.0,25.0,32.0,16.1,99.52,,7,10,17,6,5
5.8,0.8,70.0,25.0,32.0,16.1,99.59,,7,11,19,4,5
5.7,1.1,72.0,25.0,34.0,16.1,99.62,,9,12,22,3,5
5.6,1.5,75.0,24.0,28.0,16.1,99.67,,10,13,22,3,4
5.7,1.6,75.0,24.0,28.0,16.1,99.71,,5,11,16,3,4
5.5,1.8,77.0,23.0,30.0,16.1,99.72,,6,12,18,3,5
5.5,2.0,78.0,24.0,26.0,16.1,99.74,,6,12,18,3,6
5.6,2.1,78.0,24.0,30.0,16.1,99.74,,8,11,19,3,5
5.6,2.1,78.0,24.0,28.0,16.1,99.77,,6,11,16,3,5
6.0,1.9,75.0,27.0,30.0,16.1,99.75,,1,8,9,8,4
5.8,1.5,74.0,26.0,41.0,16.1,99.77,,1,6,7,13,3
5.8,1.2,72.0,27.0,34.0,16.1,99.84,,1,5,7,16,3
5.2,0.8,73.0,28.0,30.0,16.1,99.89,,1,5,6,18,2
5.1,0.5,72.0,27.0,32.0,16.1,99.93,,1,6,6,19,2
4.7,-0.1,71.0,28.0,28.0,16.1,99.97,,1,7,7,19,2
4.2,-0.2,73.0,27.0,26.0,16.1,100.05,,1,10,11,16,2
4.2,0.2,75.0,26.0,28.0,16.1,100.11,,2,13,15,12,2
4.5,0.4,75.0,26.0,30.0,16.1,100.16,,2,11,14,15,2
4.9,-0.5,68.0,27.0,32.0,16.1,100.17,,3,9,12,20,1
5.8,-0.5,64.0,26.0,43.0,16.1,100.17,,2,7,9,23,1
6.4,-1.2,58.0,27.0,35.0,16.1,100.2,,2,6,8,24,2
6.3,-0.5,62.0,27.0,37.0,16.1,100.18,,2,5,7,25,2
5.9,-0.9,62.0,27.0,43.0,16.1,100.16,,1,6,7,25,2
5.5,-0.8,64.0,26.0,41.0,16.1,100.2,,1,7,8,24,2
5.3,-0.1,68.0,26.0,37.0,16.1,100.24,,1,8,9,22,2
4.3,1.7,83.0,26.0,35.0,14.5,100.33,,1,11,12,18,3
3.9,1.9,87.0,27.0,22.0,11.3,100.41,,1,12,12,17,4
4.3,-0.5,71.0,29.0,24.0,16.1,100.47,,1,11,11,17,4
4.0,-0.8,71.0,29.0,22.0,16.1,100.55,,1,11,12,16,4
3.4,-1.4,71.0,29.0,17.0,16.1,100.61,,1,12,13,15,4
3.1,-1.5,72.0,28.0,17.0,16.1,100.67,,1,12,13,15,3
3.3,-1.5,71.0,27.0,18.0,16.1,100.77,,1,11,12,17,3
3.5,-2.4,65.0,29.0,17.0,16.1,100.81,,0,8,9,20,3
3.5,-2.1,67.0,29.0,18.0,16.1,100.88,,0,8,8,21,2
3.7,-1.9,67.0,31.0,15.0,16.1,100.9,,0,7,7,24,3
3.7,-1.7,68.0,31.0,18.0,16.1,100.94,,0,6,7,25,3
3.0,-1.6,72.0,32.0,11.0,16.1,101.0,,0,8,8,22,2
2.3,-1.5,76.0,29.0,15.0,16.1,101.03,,1,11,11,19,2
1.7,-1.6,79.0,27.0,11.0,16.1,101.08,,0,12,12,17,2
2.3,-1.5,76.0,29.0,18.0,16.1,101.14,,0,13,13,16,2
2.5,-1.8,73.0,31.0,13.0,16.1,101.15,,1,18,18,12,2
2.4,-1.0,78.0,27.0,22.0,16.1,101.24,,4,17,21,13,3
3.9,-1.3,69.0,30.0,26.0,16.1,101.24,,5,12,17,20,2
5.1,-2.2,59.0,29.0,26.0,16.1,101.29,,7,11,18,24,2
5.7,-2.8,54.0,31.0,22.0,16.1,101.29,,3,7,10,30,3
6.5,-3.4,49.0,30.0,21.0,16.1,101.26,,1,6,7,32,4
6.5,-3.4,49.0,32.0,24.0,16.1,101.22,,2,9,11,26,5
5.4,-2.0,59.0,32.0,18.0,16.1,101.23,,2,9,11,26,5
5.5,-4.3,49.0,30.0,28.0,16.1,101.29,,0,7,7,32,5
5.2,-4.4,50.0,28.0,26.0,16.1,101.42,,0,8,8,31,5
5.1,-2.9,56.0,29.0,15.0,16.1,101.44,,1,9,10,28,6
4.8,-2.1,61.0,29.0,18.0,16.1,101.45,,0,8,8,27,5
4.5,-1.5,65.0,28.0,17.0,16.1,101.47,,0,10,10,24,5
4.4,-1.4,66.0,27.0,15.0,16.1,101.45,,0,12,13,22,5
4.1,-1.7,66.0,28.0,15.0,16.1,101.41,,0,13,13,21,6
4.1,-1.5,67.0,32.0,9.0,16.1,101.45,,1,11,11,24,6
3.8,-1.6,68.0,2.0,5.0,16.1,101.48,,0,11,11,24,5
3.7,-1.3,70.0,32.0,11.0,16.1,101.57,,0,8,8,26,4
3.5,-1.1,72.0,32.0,9.0,16.1,101.56,,1,12,13,21,4
3.3,-1.3,72.0,31.0,8.0,16.1,101.54,,1,13,14,19,4
3.3,-2.0,68.0,36.0,8.0,16.1,101.61,,9999,9999,9999,9999,4
3.1,-2.7,66.0,36.0,11.0,16.1,101.58,,0,10,10,22,4
2.8,-3.6,63.0,34.0,11.0,16.1,101.55,,1,11,12,22,4
2.0,-3.3,68.0,7.0,15.0,16.1,101.51,,1,14,15,18,4
1.9,-2.8,71.0,7.0,11.0,16.1,101.55,,1,18,19,13,4
1.6,-2.7,73.0,8.0,11.0,16.1,101.6,,3,19,23,13,3
1.1,-4.0,69.0,8.0,17.0,16.1,101.63,,3,18,21,16,3
1.2,-3.5,71.0,9.0,15.0,16.1,101.66,,3,16,19,18,3
1.3,-2.5,76.0,7.0,18.0,16.1,101.63,,3,11,14,22,3
2.2,-1.3,78.0,6.0,22.0,16.1,101.53,,2,8,9,26,2
2.5,-1.0,78.0,7.0,26.0,16.1,101.42,,1,7,8,27,2
2.3,-1.2,78.0,7.0,22.0,16.1,101.37,,1,8,9,27,2
2.2,-1.2,78.0,7.0,22.0,16.1,101.33,,1,9,10,27,3
2.3,-1.1,78.0,8.0,24.0,16.1,101.19,,1,10,11,27,3
2.5,-0.8,79.0,8.0,21.0,16.1,101.13,,1,9,10,28,3
2.8,-0.5,79.0,8.0,22.0,16.1,101.07,,1,10,11,28,3
3.2,0.2,81.0,8.0,24.0,16.1,100.95,,1,11,12,26,3
3.6,0.7,81.0,8.0,22.0,16.1,100.83,,1,9,10,28,3
3.9,-0.7,72.0,10.0,22.0,16.1,100.7,,1,8,9,28,3
4.0,-0.9,70.0,9.0,22.0,16.1,100.51,,1,8,8,29,4
1.3,0.1,92.0,10.0,21.0,11.3,100.49,,1,8,9,27,3
2.1,0.9,92.0,9.0,28.0,16.1,100.29,,1,7,7,29,4
2.5,1.2,91.0,10.0,22.0,16.1,100.14,,1,8,8,28,5
2.5,1.0,90.0,11.0,21.0,16.1,100.11,,0,8,8,25,5
2.0,0.8,92.0,11.0,17.0,16.1,100.06,,1,10,10,22,6
2.1,1.1,93.0,14.0,13.0,16.1,100.02,,1,10,10,21,6
2.1,1.2,94.0,17.0,9.0,11.3,99.97,,0,7,7,23,6
2.4,1.5,94.0,23.0,15.0,16.1,100.0,,2,15,16,15,7
2.0,0.7,91.0,25.0,28.0,16.1,100.09,,4,22,26,7,9
2.7,0.9,88.0,25.0,24.0,16.1,100.21,,6,19,25,9,9
4.1,0.8,79.0,26.0,21.0,16.1,100.28,,4,13,18,13,7
4.4,0.0,73.0,25.0,24.0,16.1,100.36,,5,12,18,17,8
5.1,1.3,77.0,25.0,30.0,16.1,100.43,,2,8,10,21,8
5.6,0.1,68.0,28.0,32.0,16.1,100.44,,2,7,9,23,7
6.0,-0.7,62.0,26.0,26.0,16.1,100.46,,2,9,10,24,6
6.4,-0.6,61.0,26.0,28.0,16.1,100.54,,1,8,9,26,6
6.2,-0.4,62.0,27.0,21.0,16.1,100.61,,1,7,8,27,6
5.6,-0.5,65.0,26.0,26.0,16.1,100.68,,1,10,11,25,7
4.6,-0.8,68.0,25.0,22.0,16.1,100.73,,1,15,16,20,8
4.4,0.0,73.0,25.0,18.0,16.1,100.82,,2,20,22,15,9
4.9,0.2,72.0,24.0,21.0,16.1,100.86,,3,23,26,12,9
5.0,0.4,72.0,25.0,18.0,16.1,100.9,,4,22,26,13,8
4.9,0.9,75.0,24.0,18.0,16.1,100.92,,2,17,19,16,9
4.5,0.3,74.0,26.0,17.0,16.1,100.94,,1,15,16,17,9
4.4,0.2,74.0,25.0,11.0,16.1,100.98,,1,14,15,17,9
4.4,-0.6,70.0,28.0,11.0,16.1,100.99,,1,15,16,15,11
3.6,-0.6,74.0,28.0,9.0,16.1,100.98,,1,20,21,10,13
3.1,-0.9,75.0,28.0,9.0,16.1,101.02,,2,25,27,4,15
2.6,-0.9,78.0,28.0,5.0,16.1,100.99,,4,27,31,3,16
2.2,-0.1,85.0,25.0,5.0,16.1,100.98,,6,29,35,3,15
0.5,-0.5,93.0,,4.0,9.7,100.92,,5,27,31,4,14
2.2,-0.1,85.0,9.0,8.0,16.1,100.86,,12,30,43,2,14
3.0,0.9,86.0,5.0,17.0,16.1,100.9,,42,34,76,2,15
3.0,1.7,91.0,6.0,21.0,11.3,100.83,,32,29,61,2,17
4.5,2.7,88.0,10.0,17.0,14.5,100.74,,13,22,36,8,15
5.2,2.7,84.0,9.0,17.0,16.1,100.78,,8,16,24,15,11
5.7,2.5,80.0,9.0,26.0,16.1,100.57,,7,15,22,18,10
5.8,2.3,78.0,9.0,32.0,16.1,100.43,,5,12,18,20,9
5.4,2.4,81.0,7.0,35.0,16.1,100.28,,5,14,20,20,8
5.6,1.3,74.0,9.0,34.0,16.1,100.18,,4,15,19,21,8
5.6,1.0,72.0,9.0,34.0,16.1,100.11,,4,16,20,19,6
5.5,1.4,75.0,9.0,32.0,16.1,100.06,,3,14,18,19,7
5.7,2.0,77.0,9.0,26.0,16.1,100.12,,2,14,16,21,7
3.3,1.7,89.0,10.0,21.0,14.5,100.13,,2,13,15,22,6
3.0,1.8,92.0,10.0,24.0,14.5,100.03,,1,10,11,24,5
3.1,1.9,92.0,10.0,28.0,16.1,99.97,,2,9,11,23,4
3.1,2.1,93.0,10.0,24.0,16.1,99.88,,1,11,12,20,3
3.6,2.3,91.0,12.0,22.0,16.1,99.9,,1,12,13,18,3
3.2,2.5,95.0,14.0,15.0,16.1,99.88,,2,14,16,17,3
3.1,2.5,96.0,14.0,13.0,16.1,99.86,,1,10,11,19,4
3.4,2.7,95.0,18.0,11.0,16.1,99.86,,1,9,10,19,5
3.5,2.9,96.0,20.0,8.0,16.1,99.88,,1,11,11,17,6
3.8,3.1,95.0,23.0,17.0,16.1,99.94,,2,14,16,13,6
3.8,2.3,90.0,24.0,22.0,16.1,100.03,,5,18,22,8,8
3.7,1.9,88.0,25.0,24.0,16.1,100.12,,2,13,14,15,13
3.4,-1.8,69.0,27.0,24.0,16.1,100.2,,1,12,13,19,9
3.3,-3.1,63.0,26.0,30.0,16.1,100.29,,1,10,11,20,7
2.9,-3.0,65.0,26.0,41.0,16.1,100.36,,2,10,12,19,5
2.8,-3.8,62.0,26.0,28.0,16.1,100.45,,2,13,15,15,6
2.8,-3.0,66.0,27.0,30.0,16.1,100.51,,3,8,11,18,6
2.8,-3.1,65.0,24.0,37.0,16.1,100.54,,6,11,16,16,7
2.8,-3.6,63.0,25.0,39.0,16.1,100.51,,4,8,12,18,7
2.8,-3.9,61.0,25.0,26.0,16.1,100.5,,6,11,17,16,6
3.8,-3.5,59.0,25.0,24.0,16.1,100.51,,6,12,18,15,7
3.5,-2.3,66.0,22.0,24.0,16.1,100.51,,3,12,15,14,8
3.2,-2.0,69.0,22.0,30.0,16.1,100.5,,2,13,15,12,9
3.2,-2.3,67.0,24.0,32.0,16.1,100.53,,3,15,19,12,9
2.7,-2.6,68.0,25.0,24.0,16.1,100.58,,6,18,24,9,9
2.5,-2.2,71.0,24.0,24.0,16.1,100.59,,3,16,19,10,10
1.9,-2.1,75.0,24.0,34.0,16.1,100.56,,3,15,18,10,12
1.5,-2.3,76.0,25.0,24.0,16.1,100.55,,5,18,23,7,12
1.0,-2.9,75.0,25.0,21.0,16.1,100.49,,6,20,27,6,11
1.2,-2.6,76.0,23.0,24.0,16.1,100.46,,2,20,22,6,10
0.9,-2.9,76.0,24.0,17.0,16.1,100.42,,3,20,23,6,9
0.7,-3.1,76.0,25.0,21.0,16.1,100.43,,5,19,24,6,10
0.6,-2.7,79.0,23.0,24.0,16.1,100.41,,2,18,20,6,11
0.6,-2.8,78.0,24.0,26.0,16.1,100.41,,1,13,14,9,12
0.4,-3.3,76.0,24.0,34.0,16.1,100.35,,1,11,12,13,12
0.6,-3.5,74.0,23.0,34.0,16.1,100.34,,1,11,11,15,12
0.7,-3.5,74.0,24.0,26.0,16.1,100.33,,1,13,14,13,12
1.0,-3.9,70.0,24.0,26.0,16.1,100.33,,5,21,26,8,11
1.2,-3.9,69.0,25.0,30.0,16.1,100.34,,4,18,21,14,8
1.0,-5.6,61.0,27.0,32.0,16.1,100.39,,1,9,10,23,6
0.5,-6.0,62.0,28.0,26.0,16.1,100.45,,1,9,10,22,6
0.1,-5.1,68.0,28.0,26.0,16.1,100.47,,1,9,10,21,6
-0.1,-7.0,60.0,27.0,34.0,16.1,100.45,,2,9,10,21,5
0.2,-7.4,57.0,26.0,43.0,16.1,100.41,,3,8,11,20,5
0.4,-8.9,50.0,27.0,41.0,16.1,100.42,,2,7,9,20,4
0.0,-8.1,54.0,26.0,37.0,16.1,100.46,,2,8,10,18,4
-0.2,-7.1,60.0,26.0,39.0,16.1,100.5,,2,10,12,15,5
-0.3,-5.9,66.0,25.0,35.0,16.1,100.54,,3,11,14,13,5
-0.7,-5.5,70.0,25.0,34.0,16.1,100.56,,2,11,14,14,5
-0.6,-5.2,71.0,25.0,39.0,16.1,100.6,,2,11,13,14,6
-0.6,-4.9,73.0,26.0,37.0,16.1,100.62,,1,10,12,15,6
-0.8,-3.7,81.0,26.0,28.0,16.1,100.69,,4,15,19,10,6
-0.9,-2.5,89.0,25.0,30.0,16.1,100.72,,2,16,18,13,5
-1.0,-6.4,67.0,29.0,24.0,16.1,100.8,,2,13,15,21,4
-1.9,-7.2,67.0,28.0,15.0,16.1,100.86,,2,13,14,24,3
-2.2,-7.6,67.0,29.0,18.0,16.1,100.92,,2,13,14,25,3
-2.8,-8.5,65.0,28.0,21.0,16.1,100.99,,2,14,16,23,3
-3.3,-8.8,66.0,29.0,18.0,16.1,101.06,,1,14,15,23,3
-3.7,-9.3,65.0,29.0,15.0,16.1,101.12,,2,18,20,19,3
-3.8,-9.8,64.0,29.0,17.0,16.1,101.17,,1,19,20,18,2
-4.4,-9.1,70.0,31.0,11.0,16.1,101.23,,2,25,27,13,2
-4.3,-8.1,75.0,30.0,9.0,16.1,101.32,,1,21,22,18,2
-4.0,-8.0,74.0,33.0,9.0,16.1,101.44,,1,12,13,28,3
-4.3,-9.9,65.0,33.0,13.0,16.1,101.52,,3,15,18,27,3
-3.3,-10.0,60.0,34.0,13.0,16.1,101.58,,4,13,17,28,4
-2.6,-8.7,63.0,26.0,15.0,16.1,101.61,,4,14,19,28,4
-2.2,-7.8,65.0,24.0,8.0,16.1,101.56,,7,18,24,24,4
-1.0,-8.9,55.0,24.0,13.0,16.1,101.48,,3,13,16,29,5
-0.5,-10.5,47.0,32.0,18.0,16.1,101.48,,1,9,10,32,5
0.2,-9.6,48.0,32.0,17.0,16.1,101.53,,1,8,9,32,5
-1.3,-10.7,49.0,28.0,24.0,16.1,101.61,,1,12,13,27,4
-2.0,-9.2,58.0,33.0,21.0,16.1,101.69,,1,14,15,26,5
-3.2,-8.9,65.0,32.0,11.0,16.1,101.75,,1,13,13,27,5
-3.5,-9.0,66.0,34.0,13.0,16.1,101.81,,0,11,12,28,5
-4.1,-9.0,69.0,32.0,13.0,16.1,101.85,,0,19,19,21,5
-4.3,-8.4,73.0,30.0,13.0,16.1,101.83,,0,21,21,19,4
-4.5,-8.6,73.0,32.0,5.0,16.1,101.84,,0,20,20,19,3
-5.3,-8.4,79.0,,4.0,16.1,101.83,,2,26,28,13,3
-5.5,-8.6,79.0,7.0,9.0,16.1,101.84,,3,28,31,12,3
-5.8,-9.4,76.0,7.0,11.0,16.1,101.84,,4,35,38,7,4
-5.2,-9.3,73.0,,0.0,16.1,101.85,,2,30,32,10,4
-4.9,-9.5,71.0,31.0,5.0,16.1,101.86,,1,29,29,10,3
-4.3,-9.4,68.0,28.0,8.0,16.1,101.83,,1,30,30,10,3
-4.1,-9.6,66.0,33.0,8.0,16.1,101.82,,1,30,30,10,4
-3.9,-9.2,67.0,31.0,5.0,16.1,101.84,,1,28,29,12,4
-3.7,-9.3,65.0,28.0,4.0,16.1,101.88,,2,33,34,9,4
-3.5,-8.8,67.0,31.0,5.0,16.1,101.9,,2,24,26,17,4
-3.9,-7.9,74.0,,0.0,16.1,101.89,,11,35,47,8,4
-3.6,-7.0,78.0,,0.0,16.1,101.93,,10,31,41,11,4
-3.2,-6.7,77.0,,4.0,16.1,101.91,,5,23,28,17,4
-2.7,-6.2,77.0,25.0,8.0,16.1,101.85,,4,18,23,20,4
-1.3,-7.5,63.0,27.0,32.0,16.1,101.77,,1,6,7,31,4
-1.2,-8.1,59.0,27.0,32.0,16.1,101.76,,1,6,7,31,4
-1.0,-8.6,56.0,25.0,35.0,16.1,101.81,,1,6,7,31,4
-1.6,-10.4,52.0,27.0,32.0,16.1,101.84,,0,7,7,29,3
-2.5,-9.5,59.0,26.0,28.0,16.1,101.91,,0,8,8,27,3
-3.1,-8.6,66.0,26.0,32.0,16.1,101.95,,0,10,11,25,4
-3.5,-8.0,71.0,27.0,24.0,16.1,101.95,,1,14,14,21,5
-3.5,-7.1,76.0,25.0,30.0,16.1,101.94,,2,18,20,16,6
-4.1,-7.2,79.0,25.0,22.0,16.1,101.92,,2,20,22,14,7
-3.7,-7.0,78.0,25.0,22.0,16.1,101.92,,1,19,20,14,8
-3.9,-7.2,78.0,27.0,21.0,16.1,101.95,,1,18,19,15,8
-3.8,-7.4,76.0,28.0,13.0,16.1,101.94,,1,18,19,13,9
-4.0,-7.8,75.0,28.0,13.0,16.1,101.93,,0,14,15,17,11
-4.0,-8.3,72.0,29.0,15.0,16.1,101.96,,0,15,16,16,10
-4.1,-8.6,71.0,30.0,15.0,16.1,101.96,,9999,9999,9999,9999,10
-4.1,-8.8,70.0,28.0,13.0,16.1,101.96,,0,16,17,16,9
-3.7,-9.2,66.0,28.0,13.0,16.1,101.96,,0,15,16,17,9
-3.4,-8.5,68.0,27.0,13.0,16.1,101.98,,0,18,19,15,9
-3.0,-8.7,65.0,25.0,15.0,16.1,101.95,,0,13,13,21,9
-2.8,-7.9,68.0,25.0,13.0,16.1,101.94,,1,12,12,22,9
-2.5,-7.1,71.0,23.0,15.0,16.1,101.94,,2,15,17,19,9
-2.6,-4.5,87.0,21.0,9.0,4.8,101.91,,2,13,14,21,10
-2.4,-4.9,83.0,17.0,9.0,14.5,101.82,,2,11,13,23,11
-2.0,-4.4,84.0,15.0,13.0,12.9,101.7,,2,13,15,22,9
-1.9,-3.7,88.0,13.0,15.0,4.8,101.53,,4,17,21,14,13
-1.2,-2.8,89.0,16.0,18.0,2.8,101.43,,3,16,19,15,12
-1.3,-2.9,89.0,14.0,22.0,3.2,101.31,,3,16,18,14,11
-1.3,-3.0,88.0,15.0,18.0,4.8,101.22,,2,15,17,15,9
-1.4,-2.5,92.0,13.0,21.0,2.4,101.09,,2,15,16,14,9
-1.2,-2.3,92.0,13.0,21.0,2.0,100.95,,2,15,16,15,8
-0.5,-1.5,93.0,13.0,21.0,2.8,100.82,,2,16,18,16,7
-0.5,-1.4,94.0,12.0,18.0,4.0,100.67,,2,18,19,14,7
-0.3,-1.0,95.0,12.0,21.0,3.2,100.5,,1,17,18,16,6
0.4,-0.2,96.0,15.0,17.0,3.6,100.36,,1,17,18,18,6
0.3,-0.1,97.0,15.0,17.0,3.2,100.22,,1,17,18,18,6
0.4,0.0,97.0,16.0,17.0,3.2,100.05,,3,19,22,15,7
0.7,0.3,97.0,16.0,18.0,12.9,99.87,,2,15,17,18,6
0.8,0.4,97.0,17.0,13.0,11.3,99.77,,2,14,16,18,6
0.5,0.2,98.0,16.0,11.0,4.8,99.69,,1,15,16,17,5
0.9,0.6,98.0,18.0,9.0,12.9,99.58,,0,11,12,20,6
2.0,1.1,94.0,24.0,26.0,16.1,99.57,,1,19,20,13,7
1.7,0.7,93.0,24.0,21.0,16.1,99.56,,7,31,38,3,8
1.5,0.3,92.0,26.0,24.0,16.1,99.61,,13,32,45,2,9
1.7,-0.6,85.0,24.0,26.0,16.1,99.67,,3,18,21,11,13
1.9,-0.5,84.0,23.0,32.0,16.1,99.73,,3,14,17,13,16
2.0,-0.6,83.0,24.0,28.0,16.1,99.77,,5,15,21,13,17
2.2,-0.1,85.0,24.0,30.0,16.1,99.79,,12,17,29,11,15
2.8,-0.5,79.0,26.0,32.0,16.1,99.81,,3,9,12,22,11
2.3,-3.2,67.0,27.0,41.0,16.1,99.83,,2,7,10,22,9
2.0,-3.3,68.0,27.0,37.0,16.1,99.95,,2,9,11,21,9
